image_id,label,path,file_name,extension,file_size_bytes,is_readable,width,height,mode,channels,format,error,split
img_003005,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1122.jpg,clothes_1122.jpg,.jpg,17322,True,256,256,RGB,3,JPEG,,train
img_003006,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1123.jpg,clothes_1123.jpg,.jpg,50252,True,256,256,RGB,3,JPEG,,test
img_003007,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1124.jpg,clothes_1124.jpg,.jpg,25101,True,256,256,RGB,3,JPEG,,train
img_003008,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1125.jpg,clothes_1125.jpg,.jpg,26702,True,256,256,RGB,3,JPEG,,validation
img_003009,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1126.jpg,clothes_1126.jpg,.jpg,15197,True,256,256,RGB,3,JPEG,,train
img_003010,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1127.jpg,clothes_1127.jpg,.jpg,29695,True,256,256,RGB,3,JPEG,,train
img_003011,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1128.jpg,clothes_1128.jpg,.jpg,16769,True,256,256,RGB,3,JPEG,,train
img_003012,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1129.jpg,clothes_1129.jpg,.jpg,26089,True,256,256,RGB,3,JPEG,,train
img_003013,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_113.jpg,clothes_113.jpg,.jpg,20156,True,256,256,RGB,3,JPEG,,train
img_003014,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1130.jpg,clothes_1130.jpg,.jpg,19966,True,256,256,RGB,3,JPEG,,train
img_003015,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1131.jpg,clothes_1131.jpg,.jpg,9981,True,256,256,RGB,3,JPEG,,train
img_003016,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1132.jpg,clothes_1132.jpg,.jpg,18829,True,256,256,RGB,3,JPEG,,train
img_003017,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1133.jpg,clothes_1133.jpg,.jpg,29475,True,256,256,RGB,3,JPEG,,test
img_003018,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1134.jpg,clothes_1134.jpg,.jpg,21657,True,256,256,RGB,3,JPEG,,validation
img_003019,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1135.jpg,clothes_1135.jpg,.jpg,17953,True,256,256,RGB,3,JPEG,,test
img_003020,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1136.jpg,clothes_1136.jpg,.jpg,23284,True,256,256,RGB,3,JPEG,,train
img_003021,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1137.jpg,clothes_1137.jpg,.jpg,24133,True,256,256,RGB,3,JPEG,,train
img_003022,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1138.jpg,clothes_1138.jpg,.jpg,21828,True,256,256,RGB,3,JPEG,,test
img_003023,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1139.jpg,clothes_1139.jpg,.jpg,31711,True,256,256,RGB,3,JPEG,,train
img_003024,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_114.jpg,clothes_114.jpg,.jpg,24415,True,256,256,RGB,3,JPEG,,test
img_003025,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1140.jpg,clothes_1140.jpg,.jpg,24754,True,256,256,RGB,3,JPEG,,train
img_003026,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1141.jpg,clothes_1141.jpg,.jpg,23712,True,256,256,RGB,3,JPEG,,train
img_003027,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1142.jpg,clothes_1142.jpg,.jpg,23575,True,256,256,RGB,3,JPEG,,test
img_003028,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1143.jpg,clothes_1143.jpg,.jpg,19912,True,256,256,RGB,3,JPEG,,test
img_003029,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1144.jpg,clothes_1144.jpg,.jpg,24344,True,256,256,RGB,3,JPEG,,train
img_003030,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1145.jpg,clothes_1145.jpg,.jpg,22102,True,256,256,RGB,3,JPEG,,train
img_003031,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1146.jpg,clothes_1146.jpg,.jpg,15401,True,256,256,RGB,3,JPEG,,train
img_003032,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1147.jpg,clothes_1147.jpg,.jpg,28527,True,256,256,RGB,3,JPEG,,test
img_003033,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1148.jpg,clothes_1148.jpg,.jpg,17475,True,256,256,RGB,3,JPEG,,train
img_003034,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1149.jpg,clothes_1149.jpg,.jpg,20986,True,256,256,RGB,3,JPEG,,train
img_003035,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_115.jpg,clothes_115.jpg,.jpg,15645,True,256,256,RGB,3,JPEG,,test
img_003036,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1150.jpg,clothes_1150.jpg,.jpg,22068,True,256,256,RGB,3,JPEG,,test
img_003037,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1151.jpg,clothes_1151.jpg,.jpg,20423,True,256,256,RGB,3,JPEG,,train
img_003038,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1152.jpg,clothes_1152.jpg,.jpg,19045,True,256,256,RGB,3,JPEG,,train
img_003039,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1153.jpg,clothes_1153.jpg,.jpg,22108,True,256,256,RGB,3,JPEG,,train
img_003040,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1154.jpg,clothes_1154.jpg,.jpg,19129,True,256,256,RGB,3,JPEG,,test
img_003041,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1155.jpg,clothes_1155.jpg,.jpg,28235,True,256,256,RGB,3,JPEG,,validation
img_003042,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1156.jpg,clothes_1156.jpg,.jpg,22647,True,256,256,RGB,3,JPEG,,test
img_003043,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1157.jpg,clothes_1157.jpg,.jpg,19127,True,256,256,RGB,3,JPEG,,train
img_003044,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1158.jpg,clothes_1158.jpg,.jpg,22870,True,256,256,RGB,3,JPEG,,train
img_003045,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1159.jpg,clothes_1159.jpg,.jpg,15944,True,256,256,RGB,3,JPEG,,test
img_003046,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_116.jpg,clothes_116.jpg,.jpg,10996,True,256,256,RGB,3,JPEG,,train
img_003047,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1160.jpg,clothes_1160.jpg,.jpg,21957,True,256,256,RGB,3,JPEG,,train
img_003048,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1161.jpg,clothes_1161.jpg,.jpg,24356,True,256,256,RGB,3,JPEG,,train
img_003049,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1162.jpg,clothes_1162.jpg,.jpg,14614,True,256,256,RGB,3,JPEG,,train
img_003050,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1163.jpg,clothes_1163.jpg,.jpg,14320,True,256,256,RGB,3,JPEG,,test
img_003051,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1164.jpg,clothes_1164.jpg,.jpg,20272,True,256,256,RGB,3,JPEG,,train
img_003052,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1165.jpg,clothes_1165.jpg,.jpg,21057,True,256,256,RGB,3,JPEG,,train
img_003053,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1166.jpg,clothes_1166.jpg,.jpg,14115,True,256,256,RGB,3,JPEG,,train
img_003054,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1167.jpg,clothes_1167.jpg,.jpg,21891,True,256,256,RGB,3,JPEG,,test
img_003055,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1168.jpg,clothes_1168.jpg,.jpg,33318,True,256,256,RGB,3,JPEG,,train
img_003056,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1169.jpg,clothes_1169.jpg,.jpg,26603,True,256,256,RGB,3,JPEG,,train
img_003057,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_117.jpg,clothes_117.jpg,.jpg,24834,True,256,256,RGB,3,JPEG,,test
img_003058,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1170.jpg,clothes_1170.jpg,.jpg,21787,True,256,256,RGB,3,JPEG,,test
img_003059,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1171.jpg,clothes_1171.jpg,.jpg,13589,True,256,256,RGB,3,JPEG,,train
img_003060,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1172.jpg,clothes_1172.jpg,.jpg,18390,True,256,256,RGB,3,JPEG,,train
img_003061,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1173.jpg,clothes_1173.jpg,.jpg,13640,True,256,256,RGB,3,JPEG,,train
img_003062,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1174.jpg,clothes_1174.jpg,.jpg,18105,True,256,256,RGB,3,JPEG,,test
img_003063,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1175.jpg,clothes_1175.jpg,.jpg,15677,True,256,256,RGB,3,JPEG,,train
img_003064,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1176.jpg,clothes_1176.jpg,.jpg,21477,True,256,256,RGB,3,JPEG,,test
img_003065,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1177.jpg,clothes_1177.jpg,.jpg,20654,True,256,256,RGB,3,JPEG,,train
img_003066,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1178.jpg,clothes_1178.jpg,.jpg,17457,True,256,256,RGB,3,JPEG,,validation
img_003067,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1179.jpg,clothes_1179.jpg,.jpg,19515,True,256,256,RGB,3,JPEG,,test
img_003068,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_118.jpg,clothes_118.jpg,.jpg,18570,True,256,256,RGB,3,JPEG,,validation
img_003069,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1180.jpg,clothes_1180.jpg,.jpg,15795,True,256,256,RGB,3,JPEG,,train
img_003070,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1181.jpg,clothes_1181.jpg,.jpg,30221,True,256,256,RGB,3,JPEG,,train
img_003071,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1182.jpg,clothes_1182.jpg,.jpg,18119,True,256,256,RGB,3,JPEG,,train
img_003072,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1183.jpg,clothes_1183.jpg,.jpg,23218,True,256,256,RGB,3,JPEG,,train
img_003073,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1184.jpg,clothes_1184.jpg,.jpg,25550,True,256,256,RGB,3,JPEG,,train
img_003074,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1185.jpg,clothes_1185.jpg,.jpg,23294,True,256,256,RGB,3,JPEG,,train
img_003075,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1186.jpg,clothes_1186.jpg,.jpg,33707,True,256,256,RGB,3,JPEG,,validation
img_003076,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1187.jpg,clothes_1187.jpg,.jpg,27292,True,256,256,RGB,3,JPEG,,test
img_003077,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1188.jpg,clothes_1188.jpg,.jpg,17970,True,256,256,RGB,3,JPEG,,train
img_003078,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1189.jpg,clothes_1189.jpg,.jpg,13239,True,256,256,RGB,3,JPEG,,test
img_003079,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_119.jpg,clothes_119.jpg,.jpg,20751,True,256,256,RGB,3,JPEG,,train
img_003080,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1190.jpg,clothes_1190.jpg,.jpg,17622,True,256,256,RGB,3,JPEG,,train
img_003081,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1191.jpg,clothes_1191.jpg,.jpg,24464,True,256,256,RGB,3,JPEG,,validation
img_003082,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1192.jpg,clothes_1192.jpg,.jpg,17238,True,256,256,RGB,3,JPEG,,train
img_003083,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1193.jpg,clothes_1193.jpg,.jpg,28818,True,256,256,RGB,3,JPEG,,validation
img_003084,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1194.jpg,clothes_1194.jpg,.jpg,19472,True,256,256,RGB,3,JPEG,,train
img_003085,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1195.jpg,clothes_1195.jpg,.jpg,26096,True,256,256,RGB,3,JPEG,,test
img_003086,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1196.jpg,clothes_1196.jpg,.jpg,24838,True,256,256,RGB,3,JPEG,,test
img_003087,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1197.jpg,clothes_1197.jpg,.jpg,28351,True,256,256,RGB,3,JPEG,,train
img_003088,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1198.jpg,clothes_1198.jpg,.jpg,20021,True,256,256,RGB,3,JPEG,,train
img_003089,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1199.jpg,clothes_1199.jpg,.jpg,21979,True,256,256,RGB,3,JPEG,,train
img_003090,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_12.jpg,clothes_12.jpg,.jpg,25378,True,256,256,RGB,3,JPEG,,validation
img_003091,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_120.jpg,clothes_120.jpg,.jpg,28386,True,256,256,RGB,3,JPEG,,train
img_003092,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1200.jpg,clothes_1200.jpg,.jpg,38743,True,256,256,RGB,3,JPEG,,train
img_003093,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1201.jpg,clothes_1201.jpg,.jpg,16360,True,256,256,RGB,3,JPEG,,train
img_003094,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1202.jpg,clothes_1202.jpg,.jpg,16370,True,256,256,RGB,3,JPEG,,train
img_003095,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1203.jpg,clothes_1203.jpg,.jpg,14419,True,256,256,RGB,3,JPEG,,train
img_003096,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1204.jpg,clothes_1204.jpg,.jpg,16752,True,256,256,RGB,3,JPEG,,train
img_003097,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1205.jpg,clothes_1205.jpg,.jpg,20015,True,256,256,RGB,3,JPEG,,train
img_003098,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1206.jpg,clothes_1206.jpg,.jpg,19907,True,256,256,RGB,3,JPEG,,validation
img_003099,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1207.jpg,clothes_1207.jpg,.jpg,27927,True,256,256,RGB,3,JPEG,,train
img_003100,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1208.jpg,clothes_1208.jpg,.jpg,18583,True,256,256,RGB,3,JPEG,,validation
img_003101,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1209.jpg,clothes_1209.jpg,.jpg,20734,True,256,256,RGB,3,JPEG,,train
img_003102,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_121.jpg,clothes_121.jpg,.jpg,20916,True,256,256,RGB,3,JPEG,,validation
img_003103,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1210.jpg,clothes_1210.jpg,.jpg,16750,True,256,256,RGB,3,JPEG,,train
img_003104,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1211.jpg,clothes_1211.jpg,.jpg,19249,True,256,256,RGB,3,JPEG,,validation
img_003105,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1212.jpg,clothes_1212.jpg,.jpg,28973,True,256,256,RGB,3,JPEG,,train
img_003106,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1213.jpg,clothes_1213.jpg,.jpg,16313,True,256,256,RGB,3,JPEG,,validation
img_003107,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1214.jpg,clothes_1214.jpg,.jpg,12926,True,256,256,RGB,3,JPEG,,train
img_003108,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1215.jpg,clothes_1215.jpg,.jpg,18746,True,256,256,RGB,3,JPEG,,validation
img_003109,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1216.jpg,clothes_1216.jpg,.jpg,23151,True,256,256,RGB,3,JPEG,,train
img_003110,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1217.jpg,clothes_1217.jpg,.jpg,34192,True,256,256,RGB,3,JPEG,,train
img_003111,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1218.jpg,clothes_1218.jpg,.jpg,18940,True,256,256,RGB,3,JPEG,,train
img_003112,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1219.jpg,clothes_1219.jpg,.jpg,18359,True,256,256,RGB,3,JPEG,,train
img_003113,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_122.jpg,clothes_122.jpg,.jpg,24391,True,256,256,RGB,3,JPEG,,train
img_003114,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1220.jpg,clothes_1220.jpg,.jpg,11194,True,256,256,RGB,3,JPEG,,train
img_003115,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1221.jpg,clothes_1221.jpg,.jpg,24536,True,256,256,RGB,3,JPEG,,train
img_003116,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1222.jpg,clothes_1222.jpg,.jpg,22966,True,256,256,RGB,3,JPEG,,train
img_003117,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1223.jpg,clothes_1223.jpg,.jpg,18478,True,256,256,RGB,3,JPEG,,train
img_003118,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1224.jpg,clothes_1224.jpg,.jpg,21339,True,256,256,RGB,3,JPEG,,train
img_003119,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1225.jpg,clothes_1225.jpg,.jpg,14258,True,256,256,RGB,3,JPEG,,train
img_003120,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1226.jpg,clothes_1226.jpg,.jpg,23075,True,256,256,RGB,3,JPEG,,train
img_003121,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1227.jpg,clothes_1227.jpg,.jpg,15360,True,256,256,RGB,3,JPEG,,train
img_003122,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1228.jpg,clothes_1228.jpg,.jpg,20642,True,256,256,RGB,3,JPEG,,train
img_003123,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1229.jpg,clothes_1229.jpg,.jpg,20333,True,256,256,RGB,3,JPEG,,train
img_003124,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_123.jpg,clothes_123.jpg,.jpg,19953,True,256,256,RGB,3,JPEG,,train
img_003125,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1230.jpg,clothes_1230.jpg,.jpg,16635,True,256,256,RGB,3,JPEG,,train
img_003126,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1231.jpg,clothes_1231.jpg,.jpg,17502,True,256,256,RGB,3,JPEG,,train
img_003127,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1232.jpg,clothes_1232.jpg,.jpg,21150,True,256,256,RGB,3,JPEG,,train
img_003128,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1233.jpg,clothes_1233.jpg,.jpg,15488,True,256,256,RGB,3,JPEG,,train
img_003129,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1234.jpg,clothes_1234.jpg,.jpg,17021,True,256,256,RGB,3,JPEG,,train
img_003130,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1235.jpg,clothes_1235.jpg,.jpg,11797,True,256,256,RGB,3,JPEG,,train
img_003131,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1236.jpg,clothes_1236.jpg,.jpg,28476,True,256,256,RGB,3,JPEG,,train
img_003132,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1237.jpg,clothes_1237.jpg,.jpg,21381,True,256,256,RGB,3,JPEG,,train
img_003133,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1238.jpg,clothes_1238.jpg,.jpg,27079,True,256,256,RGB,3,JPEG,,train
img_003134,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1239.jpg,clothes_1239.jpg,.jpg,28476,True,256,256,RGB,3,JPEG,,train
img_003135,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_124.jpg,clothes_124.jpg,.jpg,15500,True,256,256,RGB,3,JPEG,,train
img_003136,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1240.jpg,clothes_1240.jpg,.jpg,23954,True,256,256,RGB,3,JPEG,,train
img_003137,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1241.jpg,clothes_1241.jpg,.jpg,17212,True,256,256,RGB,3,JPEG,,train
img_003138,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1242.jpg,clothes_1242.jpg,.jpg,20410,True,256,256,RGB,3,JPEG,,test
img_003139,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1243.jpg,clothes_1243.jpg,.jpg,25298,True,256,256,RGB,3,JPEG,,train
img_003140,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1244.jpg,clothes_1244.jpg,.jpg,29628,True,256,256,RGB,3,JPEG,,train
img_003141,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1245.jpg,clothes_1245.jpg,.jpg,24978,True,256,256,RGB,3,JPEG,,validation
img_003142,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1246.jpg,clothes_1246.jpg,.jpg,27219,True,256,256,RGB,3,JPEG,,train
img_003143,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1247.jpg,clothes_1247.jpg,.jpg,19304,True,256,256,RGB,3,JPEG,,train
img_003144,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1248.jpg,clothes_1248.jpg,.jpg,26843,True,256,256,RGB,3,JPEG,,test
img_003145,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1249.jpg,clothes_1249.jpg,.jpg,32063,True,256,256,RGB,3,JPEG,,test
img_003146,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_125.jpg,clothes_125.jpg,.jpg,20654,True,256,256,RGB,3,JPEG,,validation
img_003147,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1250.jpg,clothes_1250.jpg,.jpg,12036,True,256,256,RGB,3,JPEG,,train
img_003148,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1251.jpg,clothes_1251.jpg,.jpg,17467,True,256,256,RGB,3,JPEG,,train
img_003149,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1252.jpg,clothes_1252.jpg,.jpg,17242,True,256,256,RGB,3,JPEG,,validation
img_003150,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1253.jpg,clothes_1253.jpg,.jpg,24566,True,256,256,RGB,3,JPEG,,train
img_003151,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1254.jpg,clothes_1254.jpg,.jpg,20818,True,256,256,RGB,3,JPEG,,test
img_003152,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1255.jpg,clothes_1255.jpg,.jpg,25251,True,256,256,RGB,3,JPEG,,validation
img_003153,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1256.jpg,clothes_1256.jpg,.jpg,23021,True,256,256,RGB,3,JPEG,,test
img_003154,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1257.jpg,clothes_1257.jpg,.jpg,18936,True,256,256,RGB,3,JPEG,,validation
img_003155,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1258.jpg,clothes_1258.jpg,.jpg,14064,True,256,256,RGB,3,JPEG,,train
img_003156,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1259.jpg,clothes_1259.jpg,.jpg,17859,True,256,256,RGB,3,JPEG,,validation
img_003157,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_126.jpg,clothes_126.jpg,.jpg,29037,True,256,256,RGB,3,JPEG,,validation
img_003158,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1260.jpg,clothes_1260.jpg,.jpg,23346,True,256,256,RGB,3,JPEG,,train
img_003159,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1261.jpg,clothes_1261.jpg,.jpg,18959,True,256,256,RGB,3,JPEG,,train
img_003160,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1262.jpg,clothes_1262.jpg,.jpg,17922,True,256,256,RGB,3,JPEG,,train
img_003161,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1263.jpg,clothes_1263.jpg,.jpg,21331,True,256,256,RGB,3,JPEG,,train
img_003162,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1264.jpg,clothes_1264.jpg,.jpg,32300,True,256,256,RGB,3,JPEG,,test
img_003163,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1265.jpg,clothes_1265.jpg,.jpg,15040,True,256,256,RGB,3,JPEG,,train
img_003164,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1266.jpg,clothes_1266.jpg,.jpg,21458,True,256,256,RGB,3,JPEG,,train
img_003165,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1267.jpg,clothes_1267.jpg,.jpg,22748,True,256,256,RGB,3,JPEG,,test
img_003166,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1268.jpg,clothes_1268.jpg,.jpg,22605,True,256,256,RGB,3,JPEG,,train
img_003167,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1269.jpg,clothes_1269.jpg,.jpg,16145,True,256,256,RGB,3,JPEG,,train
img_003168,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_127.jpg,clothes_127.jpg,.jpg,18688,True,256,256,RGB,3,JPEG,,train
img_003169,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1270.jpg,clothes_1270.jpg,.jpg,29134,True,256,256,RGB,3,JPEG,,train
img_003170,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1271.jpg,clothes_1271.jpg,.jpg,25946,True,256,256,RGB,3,JPEG,,train
img_003171,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1272.jpg,clothes_1272.jpg,.jpg,26944,True,256,256,RGB,3,JPEG,,test
img_003172,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1273.jpg,clothes_1273.jpg,.jpg,18571,True,256,256,RGB,3,JPEG,,train
img_003173,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1274.jpg,clothes_1274.jpg,.jpg,20989,True,256,256,RGB,3,JPEG,,train
img_003174,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1275.jpg,clothes_1275.jpg,.jpg,31601,True,256,256,RGB,3,JPEG,,train
img_003175,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1276.jpg,clothes_1276.jpg,.jpg,18220,True,256,256,RGB,3,JPEG,,validation
img_003176,clothes,data/garbage-classification-v2/standardized_256/clothes/clothes_1277.jpg,clothes_1277.jpg,.jpg,16164,True,256,256,RGB,3,JPEG,,test
